player_id,player_name,event_date,event_week,prev_surface,next_surface,wr_before,wr_after,STI_raw,STI_weighted,tier_mode
BK92,Alexander Bublik,2020-10-12,2020-10-06,Clay,Hard,0.3333333333333333,0.3333333333333333,1.0,1.2100000000000002,A
BK92,Alexander Bublik,2021-04-12,2021-04-06,Hard,Clay,1.0,0.3333333333333333,0.3333339999993332,0.5133343599989731,A
BK92,Alexander Bublik,2021-06-12,2021-06-08,Clay,Grass,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,4.289987129931783e-06,A
BK92,Alexander Bublik,2021-07-24,2021-07-20,Grass,Hard,0.6666666666666666,0.3333333333333333,0.500000749998875,0.780001169998245,M
BK92,Alexander Bublik,2022-04-11,2022-04-05,Hard,Clay,0.3333333333333333,0.0,2.9999909999522956e-06,5.459983619913178e-06,M
BK92,Alexander Bublik,2022-06-06,2022-05-31,Clay,Grass,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,4.289987129931783e-06,A
BK92,Alexander Bublik,2022-08-08,2022-08-02,Grass,Hard,0.6666666666666666,0.3333333333333333,0.500000749998875,0.900001349997975,G
BK92,Alexander Bublik,2023-02-04,2023-01-31,Hard,Clay,0.0,0.3333333333333333,-333332.3333333333,-606664.8466666666,M
BK92,Alexander Bublik,2023-02-06,2023-01-31,Clay,Hard,0.0,0.6666666666666666,-666665.6666666666,-806665.4566666668,A
BK92,Alexander Bublik,2023-04-10,2023-04-04,Hard,Clay,0.0,0.3333333333333333,-333332.3333333333,-606664.8466666666,M
BK92,Alexander Bublik,2023-06-12,2023-06-06,Clay,Grass,0.0,1.0,-999999.0,-1429998.5700000003,A
BK92,Alexander Bublik,2023-07-31,2023-07-25,Grass,Hard,0.6666666666666666,0.0,1.4999977500096406e-06,1.9799970300127255e-06,A
BK92,Alexander Bublik,2023-09-16,2023-09-12,Hard,Clay,0.0,0.6666666666666666,-666665.6666666666,-1213331.5133333332,M
BK92,Alexander Bublik,2023-09-20,2023-09-19,Clay,Hard,0.6666666666666666,0.6666666666666666,1.0,1.2100000000000002,A
BK92,Alexander Bublik,2024-04-08,2024-04-02,Hard,Clay,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,5.459983619913178e-06,M
BK92,Alexander Bublik,2024-06-10,2024-06-04,Clay,Grass,0.3333333333333333,0.3333333333333333,1.0,1.4300000000000002,A
BK92,Alexander Bublik,2024-07-29,2024-07-23,Grass,Clay,0.6666666666666666,0.6666666666666666,1.0,1.9500000000000002,M
BK92,Alexander Bublik,2024-08-06,2024-08-06,Clay,Hard,0.3333333333333333,0.3333333333333333,1.0,1.2100000000000002,A
BK92,Alexander Bublik,2025-04-14,2025-04-08,Hard,Clay,0.3333333333333333,1.0,-0.9999940000180005,-1.819989080032761,M
BK92,Alexander Bublik,2025-06-16,2025-06-10,Clay,Grass,1.0,0.0,9.99998999939855e-07,1.9499980498827176e-06,G
BK92,Alexander Bublik,2025-07-14,2025-07-08,Grass,Clay,0.6666666666666666,1.0,0.500000749998875,0.8250012374981439,A
BK92,Alexander Bublik,2025-08-24,2025-08-19,Clay,Hard,1.0,0.6666666666666666,0.6666669999996666,0.8066670699995968,A
BM95,Benjamin Bonzi,2018-07-02,2018-06-26,Clay,Grass,0.5,0.6666666666666666,0.6666673333320001,1.3000012999974002,G
BM95,Benjamin Bonzi,2020-09-28,2020-09-22,Grass,Clay,0.0,0.0,1.0,1.6500000000000001,A
BM95,Benjamin Bonzi,2020-11-02,2020-10-27,Clay,Hard,0.3333333333333333,0.3333333333333333,1.0,1.2100000000000002,A
BM95,Benjamin Bonzi,2021-05-17,2021-05-11,Hard,Clay,0.3333333333333333,0.0,2.9999909999522956e-06,4.619986139926535e-06,A
BM95,Benjamin Bonzi,2021-06-28,2021-06-22,Clay,Grass,0.0,0.6666666666666666,-666665.6666666666,-953331.9033333334,A
BM95,Benjamin Bonzi,2021-09-20,2021-09-14,Grass,Hard,0.3333333333333333,0.3333333333333333,1.0,1.32,A
BM95,Benjamin Bonzi,2022-04-11,2022-04-05,Hard,Clay,0.3333333333333333,0.3333333333333333,1.0,1.54,A
BM95,Benjamin Bonzi,2022-06-06,2022-05-31,Clay,Grass,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,4.289987129931783e-06,A
BM95,Benjamin Bonzi,2022-08-01,2022-07-26,Grass,Hard,0.6666666666666666,0.3333333333333333,0.500000749998875,0.780001169998245,M
BM95,Benjamin Bonzi,2023-04-03,2023-03-28,Hard,Clay,0.6666666666666666,0.3333333333333333,0.500000749998875,0.9100013649979524,M
BM95,Benjamin Bonzi,2023-06-12,2023-06-06,Clay,Grass,0.3333333333333333,0.0,2.9999909999522956e-06,4.289987129931783e-06,A
BM95,Benjamin Bonzi,2023-07-17,2023-07-11,Grass,Clay,0.0,0.0,1.0,1.6500000000000001,A
BM95,Benjamin Bonzi,2023-08-21,2023-08-15,Clay,Hard,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,4.949985149921288e-06,G
BM95,Benjamin Bonzi,2024-04-15,2024-04-09,Hard,Clay,0.0,0.6666666666666666,-666665.6666666666,-1213331.5133333332,M
BM95,Benjamin Bonzi,2024-11-03,2024-10-29,Clay,Hard,0.0,0.3333333333333333,-333332.3333333333,-403332.12333333335,A
BM95,Benjamin Bonzi,2025-04-21,2025-04-15,Hard,Clay,0.0,0.0,1.0,2.0999999999999996,G
BM95,Benjamin Bonzi,2025-06-09,2025-06-03,Clay,Grass,0.6666666666666666,0.3333333333333333,0.500000749998875,0.7150010724983914,A
BM95,Benjamin Bonzi,2025-07-21,2025-07-15,Grass,Hard,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,4.679985959925581e-06,M
BO10,Gijs Brouwer,2022-08-29,2022-08-23,Clay,Hard,0.6666666666666666,0.6666666666666666,1.0,1.2100000000000002,A
BO10,Gijs Brouwer,2023-04-03,2023-03-28,Hard,Clay,0.3333333333333333,0.0,2.9999909999522956e-06,4.619986139926535e-06,A
BO10,Gijs Brouwer,2023-06-12,2023-06-06,Clay,Grass,0.6666666666666666,0.3333333333333333,0.500000749998875,0.7150010724983914,A
BO10,Gijs Brouwer,2023-07-31,2023-07-25,Grass,Hard,0.3333333333333333,0.0,2.9999909999522956e-06,3.95998811993703e-06,A
BO10,Gijs Brouwer,2024-06-10,2024-06-04,Clay,Grass,0.3333333333333333,0.0,2.9999909999522956e-06,4.289987129931783e-06,A
BP36,Tadas Babelis,2016-09-16,2016-09-13,Clay,Hard,0.0,0.0,1.0,1.1,B
BP41,Antoine Bellier,2017-02-03,2017-01-31,Clay,Hard,0.3333333333333333,0.3333333333333333,1.0,1.2100000000000002,A
BP41,Antoine Bellier,2022-10-17,2022-10-11,Grass,Hard,0.6666666666666666,0.0,1.4999977500096406e-06,1.9799970300127255e-06,A
BP79,Peter Bertran,2014-04-04,2014-04-01,Hard,Clay,0.0,0.0,1.0,1.4,B
BP79,Peter Bertran,2022-09-16,2022-09-13,Clay,Hard,1.0,1.0,1.0,1.1,B
BS86,Tomas Barrios Vera,2020-02-24,2020-02-18,Hard,Clay,1.0,0.6666666666666666,0.6666669999996666,1.0266671799994866,A
BS86,Tomas Barrios Vera,2020-03-06,2020-03-03,Clay,Hard,0.5,0.0,1.999996000034976e-06,2.4199951600423215e-06,A
BS86,Tomas Barrios Vera,2021-02-22,2021-02-16,Hard,Clay,0.5,0.6666666666666666,0.6666673333320001,1.0266676933312802,A
BS86,Tomas Barrios Vera,2021-06-28,2021-06-22,Clay,Grass,0.3333333333333333,0.5,0.5000014999954998,0.9750029249912247,G
BS86,Tomas Barrios Vera,2021-07-24,2021-07-20,Grass,Hard,0.0,0.0,1.0,1.32,A
BS86,Tomas Barrios Vera,2023-02-06,2023-01-31,Hard,Clay,0.0,0.3333333333333333,-333332.3333333333,-513331.7933333333,A
BS86,Tomas Barrios Vera,2023-07-31,2023-07-25,Grass,Hard,0.3333333333333333,0.0,2.9999909999522956e-06,3.5999891999427546e-06,B
BS86,Tomas Barrios Vera,2024-02-05,2024-01-30,Hard,Clay,0.0,0.6666666666666666,-666665.6666666666,-1026665.1266666667,A
BS86,Tomas Barrios Vera,2024-09-12,2024-09-10,Clay,Hard,0.3333333333333333,0.3333333333333333,1.0,1.2100000000000002,A
BS86,Tomas Barrios Vera,2025-02-17,2025-02-11,Hard,Clay,0.0,0.0,1.0,1.54,A
BS86,Tomas Barrios Vera,2025-02-24,2025-02-18,Clay,Hard,0.0,0.5,-499999.0,-714998.5700000002,M
BS86,Tomas Barrios Vera,2025-05-05,2025-04-29,Hard,Clay,0.0,0.3333333333333333,-333332.3333333333,-513331.7933333333,A
BT68,Elliot Benchetrit,2019-08-26,2019-08-20,Clay,Hard,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,3.2999900999475253e-06,B
BT68,Elliot Benchetrit,2020-09-28,2020-09-22,Hard,Clay,0.0,0.0,1.0,1.54,A
BT68,Elliot Benchetrit,2024-02-03,2024-01-30,Clay,Hard,0.0,1.0,-999999.0,-1099998.9000000001,B
BT68,Elliot Benchetrit,2024-04-01,2024-03-26,Hard,Clay,0.3333333333333333,0.0,2.9999909999522956e-06,4.619986139926535e-06,A
BT72,Nuno Borges,2022-06-27,2022-06-21,Clay,Grass,0.3333333333333333,0.0,2.9999909999522956e-06,4.289987129931783e-06,A
BT72,Nuno Borges,2022-08-29,2022-08-23,Grass,Hard,0.0,0.6666666666666666,-666665.6666666666,-879998.68,A
BT72,Nuno Borges,2023-02-04,2023-01-31,Hard,Clay,0.3333333333333333,0.3333333333333333,1.0,1.54,A
BT72,Nuno Borges,2023-02-13,2023-02-07,Clay,Hard,0.0,0.3333333333333333,-333332.3333333333,-403332.12333333335,A
BT72,Nuno Borges,2023-04-03,2023-03-28,Hard,Clay,0.3333333333333333,0.3333333333333333,1.0,1.54,A
BT72,Nuno Borges,2023-06-26,2023-06-20,Clay,Grass,0.3333333333333333,0.0,2.9999909999522956e-06,4.289987129931783e-06,A
BT72,Nuno Borges,2023-08-21,2023-08-15,Grass,Hard,0.0,0.6666666666666666,-666665.6666666666,-799998.7999999999,B
BT72,Nuno Borges,2024-04-01,2024-03-26,Hard,Clay,0.0,0.3333333333333333,-333332.3333333333,-513331.7933333333,A
BT72,Nuno Borges,2024-06-17,2024-06-11,Clay,Grass,0.6666666666666666,0.0,1.4999977500096406e-06,2.1449967825137862e-06,A
BT72,Nuno Borges,2024-07-15,2024-07-09,Grass,Clay,0.0,0.3333333333333333,-333332.3333333333,-499998.5,B
BT72,Nuno Borges,2024-08-06,2024-08-06,Clay,Hard,0.6666666666666666,0.3333333333333333,0.500000749998875,0.7150010724983913,M
BT72,Nuno Borges,2025-02-01,2025-01-28,Hard,Clay,0.6666666666666666,0.6666666666666666,1.0,1.54,A
BT72,Nuno Borges,2025-02-10,2025-02-04,Clay,Hard,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,3.629989109942278e-06,A
BT72,Nuno Borges,2025-03-31,2025-03-25,Hard,Clay,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,5.459983619913178e-06,M
BT72,Nuno Borges,2025-06-09,2025-06-03,Clay,Grass,0.6666666666666666,0.3333333333333333,0.500000749998875,0.7150010724983914,A
BT72,Nuno Borges,2025-07-14,2025-07-08,Grass,Clay,0.6666666666666666,0.0,1.4999977500096406e-06,2.249996625014461e-06,B
BT72,Nuno Borges,2025-07-27,2025-07-22,Clay,Hard,0.3333333333333333,0.3333333333333333,1.0,1.2100000000000002,A
BU13,Zizou Bergs,2021-07-19,2021-07-13,Hard,Clay,0.5,0.3333333333333333,0.666667333332,1.02666769333128,A
BU13,Zizou Bergs,2021-10-18,2021-10-12,Clay,Hard,0.3333333333333333,0.3333333333333333,1.0,1.1,B
BU13,Zizou Bergs,2022-06-27,2022-06-21,Hard,Grass,0.3333333333333333,0.3333333333333333,1.0,1.1,A
BU13,Zizou Bergs,2022-09-13,2022-09-13,Grass,Hard,0.0,0.0,1.0,1.32,A
BU13,Zizou Bergs,2023-04-03,2023-03-28,Hard,Clay,0.0,0.6666666666666666,-666665.6666666666,-1026665.1266666667,A
BU13,Zizou Bergs,2023-09-20,2023-09-19,Clay,Hard,0.6666666666666666,0.6666666666666666,1.0,1.1,B
BU13,Zizou Bergs,2024-04-01,2024-03-26,Hard,Clay,0.6666666666666666,0.3333333333333333,0.500000749998875,0.9100013649979524,M
BU13,Zizou Bergs,2024-06-10,2024-06-04,Clay,Grass,0.6666666666666666,0.6666666666666666,1.0,1.4300000000000002,A
BU13,Zizou Bergs,2024-07-15,2024-07-09,Grass,Clay,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,4.949985149921288e-06,A
BU13,Zizou Bergs,2024-08-18,2024-08-13,Clay,Hard,0.0,0.6666666666666666,-666665.6666666666,-1099998.35,G
BU13,Zizou Bergs,2025-04-14,2025-04-08,Hard,Clay,0.6666666666666666,0.0,1.4999977500096406e-06,2.3099965350148465e-06,A
BU13,Zizou Bergs,2025-06-09,2025-06-03,Clay,Grass,0.0,0.0,1.0,1.4300000000000002,A
BU13,Zizou Bergs,2025-07-21,2025-07-15,Grass,Hard,0.0,0.3333333333333333,-333332.3333333333,-519998.43999999994,M
BU54,Geoffrey Blancaneaux,2022-09-26,2022-09-20,Clay,Hard,0.0,0.0,1.0,1.2100000000000002,A
BV16,Ugo Blanchet,2024-07-15,2024-07-09,Hard,Clay,0.0,0.0,1.0,2.0999999999999996,G
BV16,Ugo Blanchet,2025-07-27,2025-07-22,Clay,Hard,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,4.949985149921288e-06,G
C001,Darren Cahill,1991-02-04,1991-01-29,Hard,Carpet,0.6666666666666666,0.3333333333333333,0.500000749998875,0.5500008249987626,A
C001,Darren Cahill,1991-02-18,1991-02-12,Carpet,Hard,0.6666666666666666,0.6666666666666666,1.0,1.3,M
C001,Darren Cahill,1994-02-28,1994-02-22,Carpet,Hard,0.3333333333333333,0.3333333333333333,1.0,1.1,A
C009,Omar Camporese,1991-02-01,1991-01-29,Hard,Carpet,0.6666666666666666,0.3333333333333333,0.500000749998875,0.5500008249987626,A
C009,Omar Camporese,1991-04-01,1991-03-26,Carpet,Clay,1.0,1.0,1.0,1.1,A
C009,Omar Camporese,1991-06-17,1991-06-11,Clay,Grass,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,5.849982449906977e-06,G
C009,Omar Camporese,1991-07-08,1991-07-02,Grass,Clay,0.6666666666666666,0.3333333333333333,0.500000749998875,0.8250012374981439,A
C009,Omar Camporese,1991-08-12,1991-08-06,Clay,Hard,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,3.629989109942278e-06,A
C009,Omar Camporese,1991-09-09,1991-09-03,Hard,Clay,0.6666666666666666,0.6666666666666666,1.0,1.4,B
C009,Omar Camporese,1991-10-21,1991-10-15,Clay,Carpet,0.3333333333333333,1.0,-0.9999940000180005,-1.2999922000234008,M
C009,Omar Camporese,1992-01-06,1991-12-31,Carpet,Hard,0.6666666666666666,1.0,0.500000749998875,0.7500011249983125,G
C009,Omar Camporese,1992-01-31,1992-01-28,Hard,Carpet,0.6666666666666666,1.0,0.500000749998875,0.5500008249987626,A
C009,Omar Camporese,1992-03-27,1992-03-24,Carpet,Clay,0.6666666666666666,0.3333333333333333,0.500000749998875,0.5500008249987626,A
C009,Omar Camporese,1992-06-15,1992-06-09,Clay,Grass,0.3333333333333333,0.3333333333333333,1.0,1.4300000000000002,A
C009,Omar Camporese,1992-07-06,1992-06-30,Grass,Clay,0.3333333333333333,0.3333333333333333,1.0,1.5,B
C009,Omar Camporese,1992-08-17,1992-08-11,Clay,Hard,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,3.629989109942278e-06,A
C009,Omar Camporese,1992-10-12,1992-10-06,Hard,Carpet,0.3333333333333333,0.3333333333333333,1.0,1.1,A
C009,Omar Camporese,1993-01-11,1993-01-05,Carpet,Hard,0.0,0.3333333333333333,-333332.3333333333,-366665.56666666665,A
C009,Omar Camporese,1993-02-08,1993-02-02,Hard,Carpet,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,3.2999900999475253e-06,A
C009,Omar Camporese,1993-04-19,1993-04-13,Carpet,Clay,0.3333333333333333,0.0,2.9999909999522956e-06,3.899988299937985e-06,M
C009,Omar Camporese,1994-01-31,1994-01-25,Clay,Carpet,0.3333333333333333,0.0,2.9999909999522956e-06,3.2999900999475253e-06,A
C009,Omar Camporese,1994-04-04,1994-03-29,Carpet,Hard,0.0,0.5,-499999.0,-549998.9,A
C009,Omar Camporese,1994-05-09,1994-05-03,Hard,Clay,0.3333333333333333,0.3333333333333333,1.0,1.54,A
C009,Omar Camporese,1994-06-13,1994-06-07,Clay,Grass,0.0,0.0,1.0,1.9500000000000002,G
C009,Omar Camporese,1994-08-08,1994-08-02,Grass,Clay,0.3333333333333333,0.0,2.9999909999522956e-06,4.949985149921288e-06,A
C009,Omar Camporese,1995-02-13,1995-02-07,Clay,Carpet,0.3333333333333333,1.0,-0.9999940000180005,-1.0999934000198006,A
C009,Omar Camporese,1995-05-22,1995-05-16,Carpet,Clay,0.6666666666666666,0.6666666666666666,1.0,1.1,A
C009,Omar Camporese,1996-03-04,1996-02-27,Clay,Carpet,1.0,0.3333333333333333,0.3333339999993332,0.36666739999926656,A
C009,Omar Camporese,1996-04-22,1996-04-16,Carpet,Clay,0.3333333333333333,0.0,2.9999909999522956e-06,3.2999900999475253e-06,A
C009,Omar Camporese,1996-10-07,1996-10-01,Clay,Carpet,0.0,0.3333333333333333,-333332.3333333333,-366665.56666666665,A
C009,Omar Camporese,1997-02-07,1997-02-04,Carpet,Clay,0.3333333333333333,0.0,2.9999909999522956e-06,3.899988299937985e-06,M
C009,Omar Camporese,1997-02-24,1997-02-18,Clay,Carpet,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,3.2999900999475253e-06,A
C009,Omar Camporese,1997-04-21,1997-04-15,Carpet,Clay,1.0,0.0,9.99998999939855e-07,1.0999988999338407e-06,A
C012,Paolo Cane,1991-02-01,1991-01-29,Hard,Carpet,0.0,0.6666666666666666,-666665.6666666666,-733332.2333333334,A
C012,Paolo Cane,1991-05-13,1991-05-07,Carpet,Clay,0.0,1.0,-999999.0,-1099998.9000000001,A
C012,Paolo Cane,1991-09-23,1991-09-17,Clay,Hard,0.6666666666666666,0.3333333333333333,0.500000749998875,0.8250012374981438,G
C012,Paolo Cane,1991-10-07,1991-10-01,Hard,Carpet,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,3.2999900999475253e-06,A
C012,Paolo Cane,1992-01-13,1992-01-07,Carpet,Hard,0.3333333333333333,0.0,2.9999909999522956e-06,3.899988299937985e-06,M
C012,Paolo Cane,1992-03-27,1992-03-24,Hard,Clay,0.3333333333333333,0.0,2.9999909999522956e-06,4.619986139926535e-06,A
C012,Paolo Cane,1992-10-12,1992-10-06,Clay,Carpet,0.3333333333333333,0.3333333333333333,1.0,1.1,A
C012,Paolo Cane,1993-05-10,1993-05-04,Carpet,Clay,0.3333333333333333,0.3333333333333333,1.0,1.1,A
C012,Paolo Cane,1993-10-11,1993-10-05,Clay,Carpet,0.3333333333333333,0.0,2.9999909999522956e-06,3.2999900999475253e-06,A
C012,Paolo Cane,1994-04-11,1994-04-05,Carpet,Clay,0.3333333333333333,0.3333333333333333,1.0,1.3,M
C018,Johan Carlsson,1992-04-20,1992-04-14,Hard,Clay,0.6666666666666666,0.5,0.7500003749994375,1.1550005774991337,A
C018,Johan Carlsson,1992-08-03,1992-07-28,Clay,Hard,0.0,0.3333333333333333,-333332.3333333333,-476665.2366666667,M
C018,Johan Carlsson,1993-07-19,1993-07-13,Clay,Hard,0.3333333333333333,0.0,2.9999909999522956e-06,3.629989109942278e-06,A
C023,Pat Cash,1991-02-04,1991-01-29,Hard,Carpet,0.6666666666666666,0.3333333333333333,0.500000749998875,0.5500008249987626,A
C023,Pat Cash,1991-04-08,1991-04-02,Carpet,Hard,0.3333333333333333,0.3333333333333333,1.0,1.5,G
C023,Pat Cash,1991-05-13,1991-05-07,Hard,Clay,0.6666666666666666,0.3333333333333333,0.500000749998875,1.0500015749976375,G
C023,Pat Cash,1991-06-10,1991-06-04,Clay,Grass,0.3333333333333333,0.3333333333333333,1.0,1.9500000000000002,G
C023,Pat Cash,1991-11-04,1991-10-29,Grass,Carpet,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,3.2999900999475253e-06,A
C023,Pat Cash,1992-01-13,1992-01-07,Carpet,Hard,0.3333333333333333,0.0,2.9999909999522956e-06,3.2999900999475253e-06,A
C023,Pat Cash,1992-06-08,1992-06-02,Hard,Grass,0.3333333333333333,0.3333333333333333,1.0,1.5,G
C023,Pat Cash,1994-01-03,1993-12-28,Grass,Hard,0.6666666666666666,0.3333333333333333,0.500000749998875,0.6600009899985151,A
C023,Pat Cash,1995-03-06,1995-02-28,Hard,Carpet,0.6666666666666666,0.3333333333333333,0.500000749998875,0.5500008249987626,A
C023,Pat Cash,1995-05-08,1995-05-02,Carpet,Clay,0.3333333333333333,0.0,2.9999909999522956e-06,3.2999900999475253e-06,A
C023,Pat Cash,1995-06-12,1995-06-06,Clay,Grass,0.3333333333333333,0.0,2.9999909999522956e-06,5.849982449906977e-06,G
C023,Pat Cash,1996-08-12,1996-08-06,Grass,Hard,0.0,0.3333333333333333,-333332.3333333333,-599998.2,G
C024,Sergio Casal,1992-08-24,1992-08-18,Clay,Hard,0.0,0.0,1.0,1.4300000000000002,M
C028,Thierry Champion,1991-02-04,1991-01-29,Hard,Carpet,0.0,0.3333333333333333,-333332.3333333333,-366665.56666666665,A
C028,Thierry Champion,1991-03-04,1991-02-26,Carpet,Hard,0.5,0.6666666666666666,0.6666673333320001,0.7333340666652002,A
C028,Thierry Champion,1991-04-01,1991-03-26,Hard,Clay,0.0,0.0,1.0,1.54,A
C028,Thierry Champion,1991-06-24,1991-06-18,Clay,Grass,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,5.849982449906977e-06,G
C028,Thierry Champion,1991-07-08,1991-07-02,Grass,Clay,0.6666666666666666,0.3333333333333333,0.500000749998875,0.8250012374981439,A
C028,Thierry Champion,1991-08-19,1991-08-13,Clay,Hard,0.6666666666666666,0.6666666666666666,1.0,1.6500000000000001,G
C028,Thierry Champion,1991-10-07,1991-10-01,Hard,Carpet,0.6666666666666666,0.3333333333333333,0.500000749998875,0.5500008249987626,A
C028,Thierry Champion,1992-01-13,1992-01-07,Carpet,Hard,0.6666666666666666,0.6666666666666666,1.0,1.1,A
C028,Thierry Champion,1992-02-10,1992-02-04,Hard,Carpet,0.6666666666666666,0.0,1.4999977500096406e-06,1.6499975250106047e-06,A
C028,Thierry Champion,1992-02-24,1992-02-18,Carpet,Hard,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,3.899988299937985e-06,M
C028,Thierry Champion,1992-03-27,1992-03-24,Hard,Clay,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,4.619986139926535e-06,A
C028,Thierry Champion,1992-06-22,1992-06-16,Clay,Grass,0.3333333333333333,0.0,2.9999909999522956e-06,5.849982449906977e-06,G
C028,Thierry Champion,1992-07-13,1992-07-07,Grass,Clay,0.6666666666666666,0.3333333333333333,0.500000749998875,0.8250012374981439,A
C028,Thierry Champion,1992-08-10,1992-08-04,Clay,Hard,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,3.629989109942278e-06,A
C028,Thierry Champion,1992-09-14,1992-09-08,Hard,Clay,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,4.619986139926535e-06,A
C028,Thierry Champion,1992-10-12,1992-10-06,Clay,Carpet,0.6666666666666666,0.0,1.4999977500096406e-06,1.6499975250106047e-06,A
C028,Thierry Champion,1993-01-04,1992-12-29,Carpet,Hard,0.0,0.3333333333333333,-333332.3333333333,-499998.5,G
C028,Thierry Champion,1993-04-05,1993-03-30,Hard,Clay,0.3333333333333333,0.3333333333333333,1.0,1.54,A
C028,Thierry Champion,1993-09-13,1993-09-07,Clay,Hard,0.3333333333333333,0.3333333333333333,1.0,1.2100000000000002,A
C028,Thierry Champion,1993-11-01,1993-10-26,Hard,Carpet,0.3333333333333333,0.3333333333333333,1.0,1.1,A
C028,Thierry Champion,1994-04-11,1994-04-05,Carpet,Clay,0.0,0.3333333333333333,-333332.3333333333,-366665.56666666665,A
C028,Thierry Champion,1994-09-12,1994-09-06,Clay,Hard,0.3333333333333333,0.0,2.9999909999522956e-06,3.629989109942278e-06,A
C028,Thierry Champion,1995-04-10,1995-04-04,Hard,Clay,0.3333333333333333,0.3333333333333333,1.0,2.0999999999999996,G
C028,Thierry Champion,1996-09-09,1996-09-03,Grass,Clay,0.3333333333333333,0.0,2.9999909999522956e-06,4.949985149921288e-06,A
C028,Thierry Champion,1996-10-14,1996-10-08,Clay,Hard,0.3333333333333333,0.0,2.9999909999522956e-06,3.629989109942278e-06,A
C028,Thierry Champion,1997-01-27,1997-01-21,Hard,Carpet,0.0,0.0,1.0,1.1,A
C028,Thierry Champion,1997-02-10,1997-02-04,Carpet,Hard,0.3333333333333333,0.3333333333333333,1.0,1.3,M
C028,Thierry Champion,1997-03-17,1997-03-11,Carpet,Hard,0.3333333333333333,0.3333333333333333,1.0,1.1,A
C028,Thierry Champion,1997-04-21,1997-04-15,Hard,Clay,0.0,0.3333333333333333,-333332.3333333333,-699997.8999999999,G
C028,Thierry Champion,1997-07-28,1997-07-22,Clay,Hard,0.3333333333333333,0.3333333333333333,1.0,1.2100000000000002,A
C031,Andrei Chesnokov,1991-02-04,1991-01-29,Hard,Carpet,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,3.2999900999475253e-06,A
C031,Andrei Chesnokov,1991-04-01,1991-03-26,Carpet,Clay,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,3.2999900999475253e-06,A
C031,Andrei Chesnokov,1991-05-03,1991-04-30,Clay,Carpet,0.6666666666666666,0.3333333333333333,0.500000749998875,0.5500008249987626,A
C031,Andrei Chesnokov,1991-05-06,1991-04-30,Carpet,Clay,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,4.499986499928443e-06,G
C031,Andrei Chesnokov,1991-07-22,1991-07-16,Clay,Hard,0.3333333333333333,0.0,2.9999909999522956e-06,3.629989109942278e-06,A
C031,Andrei Chesnokov,1991-10-07,1991-10-01,Hard,Carpet,0.3333333333333333,0.3333333333333333,1.0,1.1,A
C031,Andrei Chesnokov,1992-01-06,1991-12-31,Carpet,Hard,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,4.499986499928443e-06,G
C031,Andrei Chesnokov,1992-02-17,1992-02-11,Hard,Carpet,0.6666666666666666,1.0,0.500000749998875,0.5500008249987626,A
C031,Andrei Chesnokov,1992-02-24,1992-02-18,Carpet,Hard,0.0,0.6666666666666666,-666665.6666666666,-866665.3666666667,M
C031,Andrei Chesnokov,1992-04-13,1992-04-07,Hard,Clay,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,5.459983619913178e-06,M
C031,Andrei Chesnokov,1992-06-08,1992-06-02,Clay,Grass,0.3333333333333333,0.0,2.9999909999522956e-06,4.289987129931783e-06,A
C031,Andrei Chesnokov,1992-07-13,1992-07-07,Grass,Clay,0.0,0.6666666666666666,-666665.6666666666,-1099998.35,A
C031,Andrei Chesnokov,1992-08-17,1992-08-11,Clay,Hard,0.6666666666666666,1.0,0.500000749998875,0.6050009074986389,A
C031,Andrei Chesnokov,1992-09-14,1992-09-08,Hard,Clay,0.3333333333333333,0.6666666666666666,2.9999909999522956e-06,4.619986139926535e-06,A
C031,Andrei Chesnokov,1992-09-28,1992-09-22,Clay,Hard,0.3333333333333333,0.0,2.9999909999522956e-06,3.629989109942278e-06,A
